Name	rgb1	rgb2	rgb3	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
'singles-BM1214-pDC-frozen-160128-17'	0.764705882	0.564705882	0.831372549	-6.690091278	-7.474984694	1.864200551	2.065734554	-1.417466005	0.001417538	0.003870093	-0.216734297	0.384151347	0.069845581
'singles-BM1214-pDC-frozen-160128-19'	0.764705882	0.564705882	0.831372549	-3.632884424	-5.961644284	1.730309074	2.288668518	-0.3076998	0.495187063	-0.100839484	-0.096828556	0.122971263	-0.090465695
'singles-BM1214-pDC-frozen-160128-20'	0.764705882	0.564705882	0.831372549	-5.755129209	-7.228086449	1.809452882	2.11729793	-1.009699883	0.316567208	0.129366711	0.007143924	0.110752514	0.002938289
'singles-BM1214-pDC-frozen-160128-21'	0.764705882	0.564705882	0.831372549	-5.92001491	-6.839017082	2.014940085	2.076372638	-0.662782501	0.966571894	0.064817861	-0.040985907	0.177473029	-0.001191282
'singles-BM1214-pDC-frozen-160128-23'	0.764705882	0.564705882	0.831372549	0.2182403	-4.730598619	0.659521299	1.83082104	-0.054157758	0.347013324	-0.013913215	0.014127967	0.03660688	0.023072115
'singles-BM1214-pDC-frozen-160128-24'	0.764705882	0.564705882	0.831372549	0.658597675	-4.40674413	1.012473976	1.279725445	0.162551103	0.426103287	-0.531966936	-0.029280369	0.295387857	-0.061985469
'singles-BM1214-pDC-frozen-160128-25'	0.764705882	0.564705882	0.831372549	-7.909517875	-7.827295464	2.106779965	2.074108825	-0.918134264	0.649365265	0.098393027	0.18253341	0.084379762	0.041029336
'singles-BM1214-pDC-frozen-160128-26'	0.764705882	0.564705882	0.831372549	-8.17022241	-7.935499766	2.602443797	1.967709297	-0.953409377	0.624558663	-0.016769184	-0.093265178	0.160559499	0.075918062
'singles-BM1214-pDC-frozen-160128-27'	0.764705882	0.564705882	0.831372549	0.494891305	-4.76205982	-0.019962411	1.378907179	-0.464200343	0.620509576	0.274863302	0.276410562	-0.107716495	-0.143667814
'singles-BM1214-pDC-frozen-160128-28'	0.764705882	0.564705882	0.831372549	-7.242932072	-7.497928219	1.944743163	2.098887593	-0.85548733	0.689386117	0.270156469	-0.032785181	0.090478453	0.00079096
'singles-BM1214-pDC-frozen-160128-30'	0.764705882	0.564705882	0.831372549	-7.600232331	-7.503457491	3.376115392	1.675059023	-0.785836999	-0.476253162	-0.536770033	-0.529691783	0.15015896	0.04742808
'singles-BM1214-pDC-frozen-160128-32'	0.764705882	0.564705882	0.831372549	-3.742124841	-5.870267221	1.954043243	2.280097956	-0.090656293	0.337417163	0.033832178	0.220095665	0.295534449	0.09578074
'singles-BM1214-pDC-frozen-160128-34'	0.764705882	0.564705882	0.831372549	-12.29368447	-8.202711288	3.995206299	2.006885692	-1.131162208	0.022318946	-0.175485823	-0.115613492	0.467595381	0.107316666
'singles-BM1214-pDC-frozen-160128-35'	0.764705882	0.564705882	0.831372549	-2.826855705	-5.912624165	1.16150798	2.106868627	0.029014046	0.610916083	-0.18907707	-0.07261902	0.229350238	-0.084821972
'singles-BM1214-pDC-frozen-160128-37'	0.764705882	0.564705882	0.831372549	2.070419291	-3.394771232	-0.353776382	0.859105824	-0.250879891	0.461185026	-0.309819778	-0.236982621	0.208296233	0.092078912
'singles-BM1214-pDC-frozen-160128-38'	0.764705882	0.564705882	0.831372549	-1.605524139	-5.940972721	-1.486510457	1.130435068	-0.808404469	0.479407608	0.32366455	0.08472687	-0.065744141	0.100195831
'singles-BM1214-pDC-frozen-160128-39'	0.764705882	0.564705882	0.831372549	-3.167560055	-6.118610496	1.865890469	1.980719506	-0.299268827	0.043507149	-0.249544666	-0.315974938	0.272060898	-0.081539093
'singles-BM1214-pDC-frozen-160128-40'	0.764705882	0.564705882	0.831372549	-7.139371973	-7.785837964	2.034647943	1.859227045	-0.617192794	0.591976785	0.291647934	-0.161043474	-0.045379848	-0.099603224
'singles-BM1214-pDC-frozen-160128-41'	0.764705882	0.564705882	0.831372549	-6.169235009	-7.440575818	2.517302843	1.971878613	-0.405121395	0.372136631	-0.055571712	0.134998349	0.048162165	0.067525099
'singles-BM1214-pDC-frozen-160128-42'	0.764705882	0.564705882	0.831372549	-1.280374561	-5.653391411	1.17238094	1.733524212	-0.218511269	0.617665652	-0.033709395	-0.148821148	0.118593415	-0.160296773
'singles-BM1214-pDC-frozen-160128-44'	0.764705882	0.564705882	0.831372549	-5.731645951	-7.129723894	2.581350761	2.01660219	-0.460360683	0.397955887	-0.067310789	-0.097032527	-0.041527193	0.033489006
'singles-BM1214-pDC-frozen-160128-45'	0.764705882	0.564705882	0.831372549	-3.96302194	-6.152243892	1.52742724	2.162365633	-0.338906695	0.059845402	0.358890367	0.334459403	0.257426967	-0.098478625
'singles-BM1214-pDC-frozen-160128-46'	0.764705882	0.564705882	0.831372549	-0.737690972	-4.561129878	1.610245791	2.119185681	-0.242758416	0.117961278	0.010570651	0.182906153	-0.145566161	-0.024988681
'singles-BM1214-pDC-frozen-160128-47'	0.764705882	0.564705882	0.831372549	-1.860213664	-5.818094706	0.978832877	1.923518327	-0.204379135	0.474567257	0.310259956	0.068040921	0.038419855	-0.1960765
'singles-BM1214-pDC-frozen-160128-48'	0.764705882	0.564705882	0.831372549	-4.248863858	-6.728314935	0.024789031	1.566308844	-1.718585102	-0.152549223	0.477367722	-0.271719527	0.254956393	0.008514379
'singles-BM1214-pDC-frozen-160128-49'	0.764705882	0.564705882	0.831372549	-5.04583878	-6.728418085	0.891964287	2.164556644	-1.202020765	0.267798348	0.451778355	0.113299592	0.029505365	0.032757231
'singles-BM1214-pDC-frozen-160128-50'	0.764705882	0.564705882	0.831372549	-5.596151273	-7.272817128	1.477833976	2.063223359	-0.554584779	0.628559678	0.036234556	-0.175918269	-0.145681804	0.026006868
'singles-BM1214-pDC-frozen-160128-51'	0.764705882	0.564705882	0.831372549	-2.272730914	-6.131615084	0.571132827	1.788086407	0.03262849	0.860882665	0.019552451	0.087217567	0.014001164	-0.079402116
'singles-BM1214-pDC-frozen-160128-52'	0.764705882	0.564705882	0.831372549	-8.340239695	-7.647723572	2.389592499	2.176788581	-1.064950802	0.579984616	0.107841932	0.181370391	0.13646873	0.053894366
'singles-BM1214-pDC-frozen-160128-55'	0.764705882	0.564705882	0.831372549	-6.950293439	-7.728004253	1.976661755	2.186480674	-0.721442855	0.046024532	-0.01478662	0.141969269	0.182024731	0.0835954
'singles-BM1214-pDC-frozen-160128-56'	0.764705882	0.564705882	0.831372549	-6.355875684	-7.219313043	1.634174116	1.941542849	-0.726940053	0.459520147	0.403782528	0.164668156	0.590382244	-0.00147199
'singles-BM1214-pDC-frozen-160128-57'	0.764705882	0.564705882	0.831372549	-7.76830892	-7.484670245	2.999608985	2.078277523	-0.813636311	0.158724753	-0.212522799	-0.41243482	0.26005995	0.205500638
'singles-BM1214-pDC-frozen-160128-58'	0.764705882	0.564705882	0.831372549	-2.817991793	-5.379261601	1.630886563	2.25272524	-0.069507015	0.613115832	-0.10050194	0.035155781	0.323449756	0.056259726
'singles-BM1214-pDC-frozen-160128-59'	0.764705882	0.564705882	0.831372549	-0.150880244	-4.918648897	0.775668608	1.620809094	0.22917934	0.68962072	-0.187036472	0.027373246	0.20207821	-0.110413172
'singles-BM1214-pDC-frozen-160128-61'	0.764705882	0.564705882	0.831372549	-1.906512615	-6.047390956	0.04115854	1.811462486	0.018000841	0.563631395	0.048017318	0.30596338	0.010954967	-0.029133998
'singles-BM1214-pDC-frozen-160128-62'	0.764705882	0.564705882	0.831372549	-5.577434532	-7.043619781	2.603448414	1.70530685	-0.251848556	0.594286113	-0.111982549	-0.498411363	-0.020420926	-0.074418092
'singles-BM1214-pDC-frozen-160128-63'	0.764705882	0.564705882	0.831372549	-1.608827717	-5.887787613	0.292738235	1.823125307	-0.420685044	0.451241648	0.217811815	-0.024060571	0.134995785	-0.174212657
'singles-BM1214-pDC-frozen-160128-65'	0.764705882	0.564705882	0.831372549	-5.610654565	-6.780056042	2.670174109	2.076190329	-0.387530402	0.498167559	-0.390639584	-0.146294969	0.224241136	0.088015283
'singles-BM1214-pDC-frozen-160128-66'	0.764705882	0.564705882	0.831372549	-9.582335995	-7.829634868	3.242695181	2.089775613	-0.706693437	0.498012231	0.015086574	0.005422375	0.103881779	0.047877887
'singles-BM1214-pDC-frozen-160128-67'	0.764705882	0.564705882	0.831372549	-10.74509032	-8.607830832	2.913571183	1.960439596	-1.478126333	0.366698423	0.012966286	0.014043439	0.257585001	0.226067356
'singles-BM1214-pDC-frozen-160128-70'	0.764705882	0.564705882	0.831372549	-5.95230825	-7.077228297	1.889931187	2.05971008	-1.123379049	0.592016517	0.161442158	-0.081096378	0.281215874	-0.020635887
'singles-BM1214-pDC-frozen-160128-71'	0.764705882	0.564705882	0.831372549	-8.494087681	-7.662143927	2.408417079	2.26562755	-1.060178366	0.491956852	0.117722883	0.006343593	0.0988854	0.178842641
'singles-BM1214-pDC-frozen-160128-73'	0.764705882	0.564705882	0.831372549	-2.351139454	-6.474238454	1.149374183	1.744454547	-0.733773043	0.225793181	0.047925615	0.010825554	-0.112196337	-0.061167943
'singles-BM1214-pDC-frozen-160128-74'	0.764705882	0.564705882	0.831372549	-3.496862206	-6.254455792	0.970891941	2.167031592	-0.135797568	0.655908642	-0.127122535	-0.027751874	0.216851735	-0.071554019
'singles-BM1214-pDC-frozen-160128-75'	0.764705882	0.564705882	0.831372549	-6.184624807	-6.121679347	2.90691198	2.415411063	-0.266280191	0.585497547	0.039343169	-0.012923164	-0.022217849	0.05469021
'singles-BM1214-pDC-frozen-160128-76'	0.764705882	0.564705882	0.831372549	-3.024331588	-6.606356807	0.54136672	1.696300738	-0.811752479	0.751407674	0.189644624	0.138027744	0.018137891	-0.121229723
'singles-BM1214-pDC-frozen-160128-77'	0.764705882	0.564705882	0.831372549	-6.75074047	-7.308089299	2.026592467	2.172962108	-1.036325759	0.390195126	0.067700229	-0.201183666	0.140638796	0.043273358
'singles-BM1214-pDC-frozen-160128-78'	0.764705882	0.564705882	0.831372549	-3.286059841	-6.362111675	1.946566906	1.983745678	-0.263335591	0.347975785	0.109935827	0.099659046	-0.050340622	-0.006659368
'singles-BM1214-pDC-frozen-160128-81'	0.764705882	0.564705882	0.831372549	-2.522705572	-5.73808481	1.871671039	2.051346475	0.032686097	0.455722279	0.014839064	0.209157867	-0.052134379	-0.041298462
'singles-BM1214-pDC-frozen-160128-83'	0.764705882	0.564705882	0.831372549	-1.500540666	-5.861840046	-0.29805822	1.717565345	-0.596317307	0.440111467	0.235587042	0.137046484	0.040856256	-0.05897294
'singles-BM1214-pDC-frozen-160128-86'	0.764705882	0.564705882	0.831372549	-10.27740198	-8.93422105	2.993128138	1.439055408	-2.327359649	-0.299272376	-0.258655749	-0.22985835	0.312406044	0.242126714
'singles-BM1214-pDC-frozen-160128-87'	0.764705882	0.564705882	0.831372549	-0.680114781	-5.47724283	-0.09401295	1.596569715	-0.114063248	0.808384471	0.12437657	0.048635803	-0.007286529	-0.150886485
'singles-BM1214-pDC-frozen-160128-88'	0.764705882	0.564705882	0.831372549	-6.629128349	-7.420982277	2.286424888	1.995631997	-1.157305177	0.321386842	0.214298238	-0.095987795	0.057671845	0.061094367
'singles-BM1214-pDC-frozen-160128-89'	0.764705882	0.564705882	0.831372549	-2.995081148	-5.98497418	1.231282098	1.984251437	0.060044564	0.92746073	-0.137060478	0.090240863	0.138319867	-0.088865849
'singles-BM1214-pDC-frozen-160128-90'	0.764705882	0.564705882	0.831372549	-13.55989486	-8.907394625	3.527967853	1.836312894	-1.499958294	0.363054305	0.119951204	-0.098173533	0.434773225	0.216247092
'singles-BM1214-pDC-frozen-160128-92'	0.764705882	0.564705882	0.831372549	-5.268672299	-6.90222921	1.760345942	2.197903762	-0.530771615	0.486050768	0.11530342	0.233322679	-0.085906782	0.097499573
'singles-BM1214-pDC-frozen-160128-93'	0.764705882	0.564705882	0.831372549	-5.54394262	-6.955884232	1.445372021	1.99730837	-0.567632283	0.639192296	0.027412251	-0.344635659	0.375640466	-0.154842464
'singles-BM1214-pDC-frozen-160128-95'	0.764705882	0.564705882	0.831372549	-8.393105769	-7.572724786	2.993384419	2.12219556	-0.855611313	0.477467676	0.064768817	0.033603449	0.114601005	0.05987721
'singles-BM1214-pDC-frozen-160128-96'	0.764705882	0.564705882	0.831372549	-9.430234918	-8.380240184	2.5797821	1.990412229	-1.167650166	0.29936681	-0.028192078	-0.063970807	0.158286536	0.024037974
'singles-PB1022-mono-160128-2'	1	0.352941176	0	-1.446624773	-2.688298927	-2.731134845	-1.120288735	-0.015535416	0.926913699	-0.128135048	-0.244531276	-0.492112287	0.181059123
'singles-PB1022-mono-160128-5'	1	0.352941176	0	-6.487225094	-4.172899279	-3.98322465	-2.499236366	-1.570313559	0.744713733	-0.472107132	-0.636579731	-0.26698204	-0.062275156
'singles-PB1022-mono-160128-6'	1	0.352941176	0	-8.572340072	-5.192624455	-4.116297208	-2.327307605	-2.257123513	0.256122408	-0.327836014	-0.771134729	-0.293937834	0.045095508
'singles-PB1022-mono-160128-8'	1	0.352941176	0	-6.707512161	-4.556337354	-4.220443745	-2.220314629	-1.580003839	0.446784733	-0.19423058	-0.616542199	-0.400533334	0.021402144
'singles-PB1022-mono-160128-10'	1	0.352941176	0	-2.577516107	-3.490154281	-3.717310342	-1.22190041	-0.714691944	0.866540853	-0.096393382	-0.38343549	-0.46687582	-0.056812605
'singles-PB1022-mono-160128-11'	1	0.352941176	0	-3.890806733	-3.858710504	-3.793116583	-1.624412806	-1.032855381	0.756563511	-0.021213311	-0.348843636	-0.550475903	-0.099458223
'singles-PB1022-mono-160128-13'	1	0.352941176	0	-6.018167071	-4.28151637	-4.226396034	-2.197080768	-1.408915999	0.398312837	-0.125506634	-0.531925646	-0.432041242	0.006074566
'singles-PB1022-mono-160128-14'	1	0.352941176	0	-5.906758949	-4.374555406	-4.158357329	-2.140448365	-1.454314178	0.456154902	-0.110891407	-0.491605358	-0.457528172	0.008502967
'singles-PB1022-mono-160128-15'	1	0.352941176	0	-5.070130804	-3.964883026	-4.042326861	-1.999423181	-1.132508892	0.735217788	-0.137454481	-0.46082875	-0.477311003	-0.04444674
'singles-PB1022-mono-160128-18'	1	0.352941176	0	-5.618180783	-4.476030284	-4.025846449	-2.240801023	-1.257252988	0.468660341	-0.182989401	-0.458807113	-0.461036495	-0.044537836
'singles-PB1022-mono-160128-20'	1	0.352941176	0	-3.636214485	-3.543501519	-3.824866111	-1.65355896	-0.83257601	1.022617487	-0.156010791	-0.422563253	-0.410932084	-0.035932785
'singles-PB1022-mono-160128-21'	1	0.352941176	0	-6.131906066	-4.172941025	-4.11316124	-2.131101417	-1.037509269	0.961959898	-0.312470382	-0.432373303	-0.427310617	-0.107227217
'singles-PB1022-mono-160128-22'	1	0.352941176	0	-4.802200762	-4.490351433	-3.970547907	-1.836569479	-1.383491158	0.548760947	-0.140327176	-0.397421102	-0.379430243	-0.100668678
'singles-PB1022-mono-160128-23'	1	0.352941176	0	-8.016674034	-4.788673232	-4.457257662	-2.478747162	-1.979545229	0.066067644	-0.32656088	-0.65320974	-0.247481286	0.052885873
'singles-PB1022-mono-160128-24'	1	0.352941176	0	-7.235380953	-4.697564167	-4.228714355	-2.398180455	-1.768081787	0.446014107	-0.351161368	-0.581601588	-0.305037331	-0.035692704
'singles-PB1022-mono-160128-25'	1	0.352941176	0	-5.090557476	-3.901841541	-4.159344051	-1.949209447	-1.112719271	0.665068222	-0.205101037	-0.447101498	-0.474583685	-0.033904122
'singles-PB1022-mono-160128-28'	1	0.352941176	0	-5.873871069	-4.303905596	-4.078268598	-2.227814891	-1.320549022	0.508746173	-0.258142736	-0.5535152	-0.456433938	-0.021936068
'singles-PB1022-mono-160128-29'	1	0.352941176	0	-4.866836404	-4.099068595	-3.992208603	-1.861944449	-1.374751683	0.51996133	-0.13153957	-0.564330807	-0.453788205	-0.012695585
'singles-PB1022-mono-160128-30'	1	0.352941176	0	-7.016929781	-5.191629337	-3.73606295	-2.061687369	-1.720160157	1.031553754	-0.29279147	-0.603878027	-0.365560545	0.038540543
'singles-PB1022-mono-160128-31'	1	0.352941176	0	-4.633274478	-3.724947611	-4.197338907	-1.979346767	-0.995483178	0.75141547	-0.227992167	-0.394546261	-0.35057054	-0.02642753
'singles-PB1022-mono-160128-33'	1	0.352941176	0	-6.46037309	-4.400377914	-4.109463109	-2.265068207	-1.544588695	0.410860219	-0.266622709	-0.598170272	-0.486675628	-0.006603784
'singles-PB1022-mono-160128-34'	1	0.352941176	0	-6.801173452	-4.680219471	-4.122089308	-1.980874381	-1.968398847	-0.008100128	-0.237602109	-0.610845378	-0.38718886	-0.130737627
'singles-PB1022-mono-160128-35'	1	0.352941176	0	-7.187527229	-5.075171709	-4.091315618	-2.458780585	-1.68661386	0.383112667	-0.208487524	-0.580846783	-0.278068273	-0.063665102
'singles-PB1022-mono-160128-37'	1	0.352941176	0	-4.821465854	-3.936363183	-4.11432001	-2.048446017	-1.062133283	0.697981657	-0.192682775	-0.433523341	-0.393169786	-0.00741355
'singles-PB1022-mono-160128-38'	1	0.352941176	0	-6.106876295	-4.557162077	-4.121692609	-2.090763133	-1.430846928	0.628008047	-0.220048237	-0.546114605	-0.421874789	0.022121928
'singles-PB1022-mono-160128-39'	1	0.352941176	0	-3.991721235	-3.215579156	-3.988695805	-2.027657279	-0.64905303	1.057631407	-0.370266749	-0.383331133	-0.271279631	0.010830386
'singles-PB1022-mono-160128-43'	1	0.352941176	0	-6.343971367	-4.68624745	-3.96590725	-2.336811854	-1.697377289	0.186128259	-0.290379379	-0.6609296	-0.410029206	0.011436584
'singles-PB1022-mono-160128-44'	1	0.352941176	0	-4.645335936	-4.047039527	-4.196572012	-1.949434071	-0.865149959	0.51018192	-0.321506732	-0.434890378	-0.425833553	0.059676592
'singles-PB1022-mono-160128-46'	1	0.352941176	0	-5.440414522	-4.003999519	-4.024472187	-2.088770923	-1.192076207	0.666881903	-0.257938257	-0.514867453	-0.514418396	-0.060299758
'singles-PB1022-mono-160128-47'	1	0.352941176	0	-6.337254223	-4.824271818	-3.841364384	-2.100231593	-1.629113809	0.565569375	-0.147759484	-0.600981101	-0.399885051	-0.133955729
'singles-PB1022-mono-160128-48'	1	0.352941176	0	-6.255908462	-4.719957959	-4.071671513	-1.972603555	-1.708910805	0.412956061	-0.188924896	-0.563017415	-0.402173412	-0.082493209
'singles-PB1022-mono-160128-50'	1	0.352941176	0	-6.427911014	-3.970615059	-4.161596044	-2.330147	-1.306744972	0.761850396	-0.340945723	-0.586483806	-0.432195918	-0.019457597
'singles-PB1022-mono-160128-51'	1	0.352941176	0	-4.286105375	-3.529332578	-4.012868092	-2.039459977	-0.734737589	1.053353124	-0.254932907	-0.152906952	-0.393350126	0.025953461
'singles-PB1022-mono-160128-52'	1	0.352941176	0	-4.330304212	-3.601254055	-4.132137572	-1.93854317	-0.808489401	0.719058556	-0.13718471	-0.416906177	-0.423440436	-0.022031901
'singles-PB1022-mono-160128-53'	1	0.352941176	0	-6.741440247	-4.624557257	-3.889296917	-2.3802143	-1.537908952	0.755772814	-0.304366627	-0.62018987	-0.390295091	-0.085592347
'singles-PB1022-mono-160128-54'	1	0.352941176	0	-5.82308443	-4.322946445	-4.083174164	-2.131138733	-1.174173149	0.74931988	-0.28843875	-0.589935206	-0.380108189	-0.012617565
'singles-PB1022-mono-160128-55'	1	0.352941176	0	-4.381879885	-3.598926579	-3.98560661	-1.951928758	-0.68125161	1.023481047	-0.300781391	-0.287643963	-0.437128799	-0.014907669
'singles-PB1022-mono-160128-56'	1	0.352941176	0	-6.512683377	-4.77292359	-4.140743784	-2.115223112	-1.315544676	0.628296286	-0.28958188	-0.450552672	-0.456148024	-0.085078828
'singles-PB1022-mono-160128-57'	1	0.352941176	0	-5.430446577	-4.632105168	-3.723944151	-2.005041139	-1.574310185	0.641070744	-0.251147718	-0.618804671	-0.429709239	-0.013879007
'singles-PB1022-mono-160128-58'	1	0.352941176	0	-7.654106731	-4.55444652	-4.151594699	-2.687922909	-1.897213466	0.471741288	-0.21979457	-0.647399043	-0.303248952	0.046899527
'singles-PB1022-mono-160128-59'	1	0.352941176	0	-6.598965268	-4.334235471	-4.364670763	-2.275086594	-1.259937625	0.665309529	-0.302680409	-0.481630822	-0.347194863	-0.032170646
'singles-PB1022-mono-160128-61'	1	0.352941176	0	-4.566283097	-3.761441179	-4.12917404	-2.035136795	-0.822966752	0.839811994	-0.297402646	-0.30725985	-0.407047102	0.054138561
'singles-PB1022-mono-160128-62'	1	0.352941176	0	-5.491798084	-3.867754657	-3.930325813	-2.102160459	-1.319715401	0.308515739	-0.19134578	-0.531101728	-0.336688509	0.510914583
'singles-PB1022-mono-160128-63'	1	0.352941176	0	-5.162221764	-3.989992989	-4.346695616	-1.983723987	-1.140320541	0.585639943	-0.12132723	-0.480931753	-0.29920221	0.01684785
'singles-PB1022-mono-160128-64'	1	0.352941176	0	-3.015689957	-3.432951185	-3.614250838	-1.774883314	-0.464313639	1.000406989	-0.203531694	-0.294374938	-0.46263508	-0.084334933
'singles-PB1022-mono-160128-66'	1	0.352941176	0	-5.131958682	-3.96962925	-3.949549866	-1.975955406	-1.229877225	0.714957487	-0.218477296	-0.601925075	-0.451118969	-0.057126265
'singles-PB1022-mono-160128-68'	1	0.352941176	0	-3.051501502	-5.144618457	-3.152916519	-0.756202376	-1.122048938	0.604521174	0.056364028	-0.424210993	-0.478847056	-0.261520815
'singles-PB1022-mono-160128-70'	1	0.352941176	0	-4.608588811	-4.609393437	-3.649623345	-1.564699197	-1.569452615	0.48349068	-0.105376895	-0.525028769	-0.438302739	-0.21170412
'singles-PB1022-mono-160128-72'	1	0.352941176	0	-6.331260376	-4.843837489	-4.322517148	-2.423269309	-1.59369086	0.253032582	-0.177146846	-0.302457184	-0.287307354	0.073081169
'singles-PB1022-mono-160128-74'	1	0.352941176	0	-5.595642562	-4.37230646	-3.989106952	-2.159740841	-1.206417427	0.740796269	-0.17047556	-0.498254057	-0.437461254	-0.018781791
'singles-PB1022-mono-160128-75'	1	0.352941176	0	-3.840497043	-2.953429485	-2.459749527	-1.747617947	-0.560268308	0.711601302	-0.270856793	-0.2104648	-0.433897653	0.838725651
'singles-PB1022-mono-160128-76'	1	0.352941176	0	-5.484989354	-4.362838725	-3.82559347	-2.100134906	-1.493225666	0.650098824	-0.147479105	-0.559507508	-0.459883726	-0.060578444
'singles-PB1022-mono-160128-78'	1	0.352941176	0	-6.216877915	-4.567011041	-3.954591559	-2.28154952	-1.450576836	0.647672207	-0.213990386	-0.543384147	-0.475591109	0.00806774
'singles-PB1022-mono-160128-79'	1	0.352941176	0	-6.433763287	-4.501961482	-4.117810704	-2.335409705	-1.428850745	0.406128705	-0.291499209	-0.6223006	-0.433586775	0.001000855
'singles-PB1022-mono-160128-81'	1	0.352941176	0	-5.578991737	-4.290428799	-4.276543701	-2.114268122	-1.267119069	0.550760562	-0.209841447	-0.439592505	-0.368929055	0.071540185
'singles-PB1022-mono-160128-82'	1	0.352941176	0	-6.045664575	-4.466987195	-3.941395847	-2.182315517	-1.16672927	0.741375026	-0.35134174	-0.602137797	-0.479601234	-0.030425707
'singles-PB1022-mono-160128-83'	1	0.352941176	0	-6.145589223	-4.548244571	-4.045392452	-1.946448456	-1.471500622	0.823930117	-0.158110369	-0.470442807	-0.441475453	-0.066915944
'singles-PB1022-mono-160128-84'	1	0.352941176	0	-6.47313668	-4.449668093	-4.002549362	-2.244447725	-1.637480858	0.315565005	-0.328163335	-0.826537095	-0.351746305	0.016831475
'singles-PB1022-mono-160128-85'	1	0.352941176	0	-4.518526381	-4.295788092	-3.941730641	-1.767355933	-0.921443161	0.853613024	-0.217705366	-0.358741936	-0.445878219	-0.032269329
'singles-PB1022-mono-160128-86'	1	0.352941176	0	-5.511267741	-4.455835598	-4.044888322	-1.957615134	-1.127806488	0.771978671	-0.198055631	-0.430083895	-0.480479304	-0.024960762
'singles-PB1022-mono-160128-89'	1	0.352941176	0	-7.304936977	-4.693759758	-4.143022843	-2.072542722	-1.716551697	0.631767765	-0.341116467	-0.723586711	-0.4701439	0.177586767
'singles-PB1022-mono-160128-90'	1	0.352941176	0	-6.239093433	-4.649124913	-4.07539979	-2.303491711	-1.491346566	0.634549584	-0.176714652	-0.47423829	-0.378968082	0.007312701
'singles-PB1022-mono-160128-95'	1	0.352941176	0	-4.562896426	-4.003401002	-4.1524233	-1.492550496	-0.747171935	0.676052025	-0.133116831	-0.589409637	-0.428410234	-0.064990819
'singles-PB1022-mono-160128-96'	1	0.352941176	0	-5.618920927	-4.076621667	-4.331741153	-2.209362803	-1.242572893	0.578684348	-0.251907303	-0.382904149	-0.38619769	0.066150573
'BM1077-LMPP-Frozen-160107-1'	0	0.68627451	0.6	2.433836088	-2.274325262	-0.595048177	0.27007367	1.022787109	0.252859649	-0.142277795	0.549704895	-0.223733881	0.022374084
'BM1077-LMPP-Frozen-160107-2'	0	0.68627451	0.6	1.935783264	-1.864774142	1.79336334	-0.124511435	0.132424438	-0.821211482	-0.717054573	-0.11881845	-0.172146471	-0.031884386
'BM1077-LMPP-Frozen-160107-4'	0	0.68627451	0.6	2.761027987	-2.256245793	-0.279032718	0.830045491	0.940136668	0.017312797	-0.269605449	0.208340519	-0.272329784	-0.042077257
'BM1077-LMPP-Frozen-160107-5'	0	0.68627451	0.6	3.243344683	0.112330814	1.326008044	0.537179905	0.668138527	-0.309699497	-0.030429536	0.175726667	-0.235399978	-0.09310215
'BM1077-LMPP-Frozen-160107-9'	0	0.68627451	0.6	0.904929345	-2.118723379	1.814518222	-0.380276886	-0.515413284	-1.312939699	-0.42990454	-0.211285247	-0.12477064	0.042128457
'BM1077-LMPP-Frozen-160107-11'	0	0.68627451	0.6	1.760511531	-1.854715993	1.124931551	-0.185535496	-0.270965709	-1.073667613	-0.32167499	-0.29829684	-0.323739827	-0.027649616
'BM1077-LMPP-Frozen-160107-12'	0	0.68627451	0.6	2.158300619	-1.779198428	-1.696483341	-0.361294655	0.952911077	0.171062806	-0.125482335	0.423330985	-0.021945698	0.054249597
'BM1077-LMPP-Frozen-160107-13'	0	0.68627451	0.6	2.569733099	-1.107834621	1.70208338	-0.447839223	0.675585901	-0.439387588	-0.83004962	-0.038526742	-0.014686144	-0.001604257
'BM1077-LMPP-Frozen-160107-14'	0	0.68627451	0.6	2.658917785	-2.653033039	0.075210119	-0.072537554	0.830490006	-0.005297737	-0.37617472	0.351026957	0.078865121	-0.174604864
'BM1077-LMPP-Frozen-160107-15'	0	0.68627451	0.6	1.734718708	-1.815380486	1.425405854	0.001271127	0.467665645	-0.525077574	-1.105842538	-0.472393777	0.073755093	0.034862822
'BM1077-LMPP-Frozen-160107-16'	0	0.68627451	0.6	2.543685986	-2.664004694	-0.299842872	0.033296992	0.164269372	-0.46194609	-0.281148999	0.080514529	0.116531062	-0.054222949
'BM1077-LMPP-Frozen-160107-18'	0	0.68627451	0.6	3.21873271	-1.532307467	0.113971344	-0.03404855	0.957300788	0.141040176	-0.641114526	0.062429064	-0.020249976	0.139149742
'BM1077-LMPP-Frozen-160107-19'	0	0.68627451	0.6	2.993001319	-0.857565297	1.616183511	0.021246315	0.078920183	-0.431622415	-0.323599435	0.029064714	-0.248421403	0.061823316
'BM1077-LMPP-Frozen-160107-20'	0	0.68627451	0.6	3.1413679	-1.614002074	0.954768781	0.3042252	0.419409836	-0.338417813	-0.224810343	0.130977255	0.005415576	-0.070030221
'BM1077-LMPP-Frozen-160107-21'	0	0.68627451	0.6	3.247912103	-0.64483003	-0.380595474	-0.257429957	0.9756638	-0.0746507	-0.145826298	-0.237942819	0.24115481	0.106863859
